Date,Sender,Send Amount,Send Currency,Receiver,Receive Amount,Receive Currency,Source,Inchane_id,Usdt
2025-01-21 10:32:15.777607,Желтыйбанк(RUB),350000,RUB,Tether(USDT)TRC20,3293.39,USDT,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 10:32:15.803278,Зеленыйбанк(RUB),100000,RUB,Tether(USDT)ERC20,942.21,USDT,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 10:32:15.853671,Синийбанк(RUB),167700,RUB,BTC,0.015,BTC,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 13:27:00,USDT TRC20,0,?,Т-Банк (Тинькофф),12536,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 13:25:00,Solana,0,?,СБП,12239,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 13:25:00,Solana,0,?,Альфа-банк,10281,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 13:23:00,USDT TON,0,?,СБП,14974,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 13:23:00,USDT TRC20,0,?,Сбербанк,21837,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 12:53:00,TRON-Icon-icon,393,USDT,Tinkoff-RUB,39972.03,RUB,https://yaobmen.cash,10913,trc erc bep
2025-01-21 12:56:00,photo-2024-12-15-15-18-16,80000,RUB,Tether,767.1683,USDT,https://nadex.io/,19731,trc erc bep
2025-01-21 08:46:00,Tether,700,USDT,photo-2024-12-15-15-18-16,73157,RUB,https://nadex.io/,19731,trc erc bep
2025-01-21 13:28:00,photo-2024-12-15-15-18-16,65000,RUB,Tether,623.7561,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-21 12:36:00,Alfabank,53000,RUB,Tether,508.0405,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-21 12:12:00,Tether,950,USDT,Sberbank,97436.94,RUB,https://finex24.io,10943,trc,erc,bep
2025-01-21 13:25:00,free-png.ru-126,6000,RUB,litecoin-ltc-logo,0.4394831,LTC,https://cripthub.ru/,1789,trc erc bep
2025-01-21 13:16:00,pngegg,21000,RUB,litecoin-ltc-logo,1.58647899,LTC,https://cripthub.ru/,1789,trc erc bep
2025-01-21 10:42:18.729122,Tether(USDT)TRC20,500,USDT,Зеленыйбанк(RUB),50690,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 10:42:18.754497,Litecoin(LTC),12.5,LTC,Желтыйбанк(RUB),153710,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 10:42:18.779731,BTC,0.005,BTC,Зеленыйбанк(RUB),56120,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 10:42:18.855698,Райффайзен(RUB),50000,RUB,Tether(USDT)BEP20,471.1,USDT,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 13:38:00,USDT TRC20,0,?,Т-Банк (Тинькофф),20000,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 13:37:00,USDT TRC20,0,?,СБП,10120,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 13:36:00,USDT BEP20,0,?,Райффайзен,15179,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 13:36:00,USDT TRC20,0,?,Т-Банк (Тинькофф),10120,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 13:36:00,USDT TON,0,?,Т-Банк (Тинькофф),20037,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 12:53:00,TRON-Icon-icon,446,USDT,Tinkoff-RUB,45362.66,RUB,https://yaobmen.cash,10913,trc erc bep
2025-01-21 12:40:00,photo-2024-12-15-15-18-16,367000,RUB,Tether,3519.4317,USDT,https://nadex.io/,19731,trc erc bep
2025-01-21 10:18:00,Tether,700,USDT,Sberbank,71955.17,RUB,https://nadex.io/,19731,trc erc bep
2025-01-21 09:52:00,Tether,961.2547,USDT,20-SBP,99999.9993,RUB,https://nadex.io/,19731,trc erc bep
2025-01-21 13:14:00,Visa-Master-Mir,1000,RUB,20799102-logo-moneygo1,905.45,RUB,https://barry24.com,11204,trc erc bep
2025-01-21 12:30:00,20-SBP,61008,RUB,Bitcoin,0.005521,BTC,https://finex24.io,10943,trc,erc,bep
2025-01-21 13:22:00,Tether,300,USDT,Mir-logo.SVG-.svg-,30270,RUB,https://btchange.ru,11173,trc erc
2025-01-21 13:37:00,free-png.ru-126,12000,RUB,litecoin-ltc-logo,0.91165254,LTC,https://cripthub.ru/,1789,trc erc bep
2025-01-21 13:07:00,logo-sbermarket-square-be8e750b,8500,RUB,monero-xmr-logo,0.36256332,XMR,https://cripthub.ru/,1789,trc erc bep
2025-01-21 13:03:00,logo-sbermarket-square-be8e750b,6800,RUB,monero-xmr-logo,0.28922965,XMR,https://cripthub.ru/,1789,trc erc bep
2025-01-21 10:52:15.210155,USDCoin(USDC)SOL,500,USDC,Зеленыйбанк(RUB),50560,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 10:52:15.236227,Litecoin(LTC),4.1,LTC,Желтыйбанк(RUB),50550,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 10:52:15.387647,Зеленыйбанк(RUB),149000,RUB,Tether(USDT)TRC20,1406.04,USDT,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 13:49:00,Сбербанк,0,?,Bitcoin,0.001223,BTC,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 13:47:00,USDT TRC20,0,?,Т-Банк (Тинькофф),10120,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 13:44:00,Сбербанк,0,?,USDT TRC20,44,USDT,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 12:53:00,TRON-Icon-icon,619.23,USDT,Tinkoff-RUB,62981.88,RUB,https://yaobmen.cash,10913,trc erc bep
2025-01-21 13:22:00,photo-2024-12-15-15-18-16,55000,RUB,Tether,527.7227,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-21 11:48:00,Tether,1000,USDT,Sberbank,102493.1,RUB,https://finex24.io,10943,trc,erc,bep
2025-01-21 13:24:00,photo-2024-12-15-15-18-16,40000,RUB,Tether,383.8285,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-21 13:28:00,pngegg,9800,RUB,bitcoin-btc-logo,0.00082505,BTC,https://cripthub.ru/,1789,trc erc bep
2025-01-21 13:33:00,free-png.ru-126,5000,RUB,bitcoin-btc-logo,0.00042029,BTC,https://cripthub.ru/,1789,trc erc bep
2025-01-21 13:31:00,free-png.ru-126,8000,RUB,bitcoin-btc-logo,0.00067328,BTC,https://cripthub.ru/,1789,trc erc bep
2025-01-21 13:23:00,logo-sbermarket-square-be8e750b,8000,RUB,bitcoin-btc-logo,0.00067305,BTC,https://cripthub.ru/,1789,trc erc bep
2025-01-21 13:08:00,logo-sbermarket-square-be8e750b,5000,RUB,bitcoin-btc-logo,0.0004237,BTC,https://cripthub.ru/,1789,trc erc bep
2025-01-21 11:02:18.196175,Ripple(XRP),160,XRP,Желтыйбанк(RUB),50780,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 11:02:18.221826,BTC,0.008,BTC,Зеленыйбанк(RUB),85000,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 11:02:18.246742,Tether(USDT)BEP20,500,USDT,Банковскаякарта(RUB),50670,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 11:02:18.272213,BTC,0.005,BTC,Зеленыйбанк(RUB),55250,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 13:58:00,Сбербанк,0,?,Bitcoin,0.000815,BTC,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 13:55:00,USDT BEP20,0,?,Т-Банк (Тинькофф),10120,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 13:54:00,USDT TRC20,0,?,СБП,10929,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 13:55:00,USDT BEP20,0,?,TRON,123,TRX,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 13:54:00,Т-Банк (Тинькофф),0,?,USDT BEP20,402,USDT,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 09:07:00,Bitcoin,0.008,BTC,photo-2024-12-15-15-18-16,85205.6061,RUB,https://nadex.io/,19731,trc erc bep
2025-01-21 12:35:00,Sberbank,52142.6,RUB,Tether,500.0019,USDT,https://nadex.io/,19731,trc erc bep
2025-01-21 08:54:00,Tether,280,USDT,Raiffaisen,28670.012,RUB,https://nadex.io/,19731,trc erc bep
2025-01-21 13:09:00,VTB,78000,RUB,Bitcoin,0.00712968,BTC,https://finex24.io,10943,trc,erc,bep
2025-01-21 11:39:00,Bitcoin,0.00761,BTC,photo-2024-12-15-15-18-16,81131.7539,RUB,https://finex24.io,10943,trc,erc,bep
2025-01-21 13:52:00,Tether,699.97,USDT,829646962,70850,RUB,https://btchange.ru,11173,trc erc
2025-01-21 13:54:00,logo-sbermarket-square-be8e750b,10000,RUB,726-7265090-trx-tron-hd-png-download-PhotoRoom-1,377.14764369,TRX,https://cripthub.ru/,1789,trc erc bep
2025-01-21 11:12:17.322579,Tether(USDT)TRC20,1968.42,USDT,Желтыйбанк(RUB),200000,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 11:12:17.355111,Tether(USDT)TRC20,600,USDT,Желтыйбанк(RUB),60950,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 11:12:17.482256,BTC,0.005,BTC,Зеленыйбанк(RUB),55080,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 14:08:00,USDT TRC20,0,?,Т-Банк (Тинькофф),27131,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:06:00,USDT BEP20,0,?,Сбербанк,31150,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:06:00,USDT TRC20,0,?,Т-Банк (Тинькофф),11053,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:06:00,USDT TRC20,0,?,Сбербанк,12561,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:04:00,USDCoin (ERC20),0,?,Сбербанк,10099,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 13:38:00,TRON-Icon-icon,415,USDT,Tinkoff-RUB,42105.9,RUB,https://yaobmen.cash,10913,trc erc bep
2025-01-21 10:52:00,Bitcoin,0.0055,BTC,photo-2024-12-15-15-18-16,58030.8285,RUB,https://nadex.io/,19731,trc erc bep
2025-01-21 10:39:00,Tether,700,USDT,20-SBP,72107,RUB,https://nadex.io/,19731,trc erc bep
2025-01-21 08:55:00,Tether,700,USDT,photo-2024-12-15-15-18-16,73169.32,RUB,https://nadex.io/,19731,trc erc bep
2025-01-21 13:48:00,Tether,197,USDT,Visa-Master,666.7465,BYN,https://bobr.exchange/,0,trc erc bep
2025-01-21 12:16:00,Tether,829,USDT,photo-2024-12-15-15-18-16,85062.861,RUB,https://finex24.io,10943,trc,erc,bep
2025-01-21 13:58:00,Tether,5590,USDT,Alipay,40010.425,CNY,https://finex24.io,10943,trc,erc,bep
2025-01-21 13:17:00,Tether,1250,USDT,photo-2024-12-15-15-18-16,128781.625,RUB,https://finex24.io,10943,trc,erc,bep
2025-01-21 13:43:00,free-png.ru-126,5700,RUB,monero-xmr-logo,0.24100106,XMR,https://cripthub.ru/,1789,trc erc bep
2025-01-21 11:22:18.412262,Tether(USDT)TRC20,987.8,USDT,Желтыйбанк(RUB),100000,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 11:22:18.437638,Tether(USDT)TRC20,500,USDT,СБП(RUB),50570,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 11:22:18.475600,BTC,0.005,BTC,Желтыйбанк(RUB),52760,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 14:19:00,USDT BEP20,0,?,Сбербанк,10049,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:18:00,USDT TRC20,0,?,Kaspi Bank,102764,KZT,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:19:00,Solana,0,?,Сбербанк,14469,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:15:00,USDT TRC20,0,?,Сбербанк,29342,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:17:00,USDT TON,0,?,Т-Банк (Тинькофф),49001,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 13:22:00,photo-2024-12-15-15-18-16,250000,RUB,Tether,2393.1483,USDT,https://nadex.io/,19731,trc erc bep
2025-01-21 12:56:00,photo-2024-12-15-15-18-16,97612,RUB,Tether,936.2695,USDT,https://nadex.io/,19731,trc erc bep
2025-01-21 12:44:00,Sberbank,49000,RUB,Tether,469.9,USDT,https://nadex.io/,19731,trc erc bep
2025-01-21 14:03:00,Tether,570,USDT,Visa-Master,50347.872,KGS,https://bobr.exchange/,0,trc erc bep
2025-01-21 12:26:00,Tether,701,USDT,Sberbank,71898.5557,RUB,https://finex24.io,10943,trc,erc,bep
2025-01-21 13:35:00,Sberbank,45000,RUB,Tether,430.803,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-21 13:57:00,VTB,239640,RUB,Tether,2299.5697,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-21 10:13:00,Tether,391.74,USDT,829646962,40000.5714,RUB,https://btchange.ru,11173,trc erc
2025-01-21 13:44:00,df0995df78466626688b06e0e0bca7b5,5000,RUB,bitcoin-cash-bch-logo,0.10353222,BCH,https://cripthub.ru/,1789,trc erc bep
2025-01-21 13:56:00,1636181648-52-papik-pro-p-promsvyazbank-logotip-foto-55,5000,RUB,ton-symbol,8.51086648,TON,https://cripthub.ru/,1789,trc erc bep
2025-01-21 11:32:18.224546,Tether(USDT)BEP20,495,USDT,Желтыйбанк(RUB),50140,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 11:32:18.274978,Зеленыйбанк(RUB),125000,RUB,BTC,0.011,BTC,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 11:32:18.401815,Банковскаякарта(RUB),210000,RUB,Tether(USDT)POLYGON,1981.13,USDT,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 14:29:00,USDT TRC20,0,?,Т-Банк (Тинькофф),301405,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:27:00,Solana,0,?,Т-Банк (Тинькофф),10237,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:25:00,Альфа-банк,0,?,Polygon,99,POL,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:25:00,USDT BEP20,0,?,СБП,17082,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:24:00,USDT TRC20,0,?,Т-Банк (Тинькофф),17886,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 12:55:00,TRON-Icon-icon,350,USDT,Tinkoff-RUB,35563.5,RUB,https://yaobmen.cash,10913,trc erc bep
2025-01-21 13:57:00,TRON-Icon-icon,200,USDT,Promsvyazbank-RUB,18132,RUB,https://yaobmen.cash,10913,trc erc bep
2025-01-21 14:32:00,Sistema-byistryih-platezhey,1000,RUB,20799102-logo-moneygo1,905.45,RUB,https://barry24.com,11204,trc erc bep
2025-01-21 14:04:00,Sberbank,40000,RUB,Tether,383.9571,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-21 14:14:00,photo-2024-12-15-15-18-16,300000,RUB,Tether,2880.3032,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-21 13:51:00,20-SBP,40000,RUB,Tether,381.2389,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-21 14:10:00,Tether,600,USDT,51e6f562-46d7-4e67-9da0-8fa8f9146c15,61020,RUB,https://btchange.ru,11173,trc erc
2025-01-21 13:11:00,Monero,3.3,XMR,829646962,69635.2536,RUB,https://btchange.ru,11173,trc erc
2025-01-21 13:16:00,Bitcoin,0.01,BTC,51e6f562-46d7-4e67-9da0-8fa8f9146c15,106285.725,RUB,https://btchange.ru,11173,trc erc
2025-01-21 14:14:00,free-png.ru-126,5800,RUB,bitcoin-btc-logo,0.00048912,BTC,https://cripthub.ru/,1789,trc erc bep
2025-01-21 14:17:00,free-png.ru-126,18500,RUB,bitcoin-btc-logo,0.00160312,BTC,https://cripthub.ru/,1789,trc erc bep
2025-01-21 14:15:00,logo-sbermarket-square-be8e750b,10000,RUB,bitcoin-btc-logo,0.00087176,BTC,https://cripthub.ru/,1789,trc erc bep
2025-01-21 13:54:00,pngegg-2,5500,RUB,bitcoin-btc-logo,0.00045852,BTC,https://cripthub.ru/,1789,trc erc bep
2025-01-21 13:30:00,free-png.ru-126,7200,RUB,bitcoin-btc-logo,0.00060613,BTC,https://cripthub.ru/,1789,trc erc bep
2025-01-21 11:42:19.931774,Tether(USDT)TRC20,596.89,USDT,Желтыйбанк(RUB),60400,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 11:42:19.958189,Tether(USDT)TON,544.17,USDT,Зеленыйбанк(RUB),55000,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 11:42:19.984087,BTC,0.006,BTC,Желтыйбанк(RUB),62720,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 11:42:20.009998,BTC,0.004,BTC,Банковскаякарта(RUB),40010,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 11:42:20.035950,Tether(USDT)TRC20,755.7,USDT,Зеленыйбанк(RUB),76500,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 11:42:20.088628,Tether(USDT)TRC20,3350,USDT,Зеленыйбанк(RUB),339130,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 11:42:20.114464,Банковскаякарта(RUB),50000,RUB,Tron(TRX),1941.748,TRX,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 14:37:00,USDT TRC20,0,?,VISA/MasterCard,17982,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:39:00,USDT BEP20,0,?,USDT TRC20,1326,USDT,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:39:00,Litecoin,0,?,СБП,48486,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:35:00,Ethereum,0,?,СБП,60152,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:39:00,Т-Банк (Тинькофф),0,?,Litecoin,0.732619,LTC,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:16:00,TRON-Icon-icon,1334.12,USDT,Cash-Nalichnyie-RUB,135039.63,RUB,https://yaobmen.cash,10913,trc erc bep
2025-01-21 10:52:00,Tether,1050,USDT,Sberbank,107168.145,RUB,https://nadex.io/,19731,trc erc bep
2025-01-21 14:21:00,photo-2024-12-15-15-18-16,50000,RUB,Tether,478.6888,USDT,https://nadex.io/,19731,trc erc bep
2025-01-21 13:40:00,photo-2024-12-15-15-18-16,43600,RUB,Bitcoin,0.00396225,BTC,https://finex24.io,10943,trc,erc,bep
2025-01-21 13:37:00,photo-2024-12-15-15-18-16,44000,RUB,Bitcoin,0.00399621,BTC,https://finex24.io,10943,trc,erc,bep
2025-01-21 11:52:15.723836,Tether(USDT)BEP20,629.02,USDT,Красныйбанк(RUB),63670,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 11:52:15.750172,Tether(USDT)TRC20,507.9,USDT,СБП(RUB),51400,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 11:52:15.776328,Tether(USDT)TRC20,988.13,USDT,Зеленыйбанк(RUB),100000,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 11:52:15.906469,Зеленыйбанк(RUB),126000,RUB,BTC,0.012,BTC,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 14:48:00,USDT BEP20,0,?,ЮMoney,15043,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:46:00,Т-Банк (Тинькофф),0,?,USDT TRC20,400,USDT,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:48:00,USDT TRC20,0,?,СБП,19957,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:44:00,USDT TRC20,0,?,Т-Банк (Тинькофф),10029,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:43:00,USDT BEP20,0,?,Monero,47,XMR,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:06:00,TRON-Icon-icon,460,USDT,Tinkoff-RUB,46630.2,RUB,https://yaobmen.cash,10913,trc erc bep
2025-01-21 14:27:00,20-SBP,55000,RUB,Tether,518.6292,USDT,https://nadex.io/,19731,trc erc bep
2025-01-21 14:12:00,photo-2024-12-15-15-18-16,160000,RUB,Tether,1531.6179,USDT,https://nadex.io/,19731,trc erc bep
2025-01-21 13:22:00,20-SBP,31000,RUB,Tether,294.5088,USDT,https://nadex.io/,19731,trc erc bep
2025-01-21 10:59:00,photo-2024-12-15-15-18-16,26026,RUB,Tether,249.0697,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-21 14:42:00,photo-2024-12-15-15-18-16,40000,RUB,Bitcoin,0.00369526,BTC,https://finex24.io,10943,trc,erc,bep
2025-01-21 14:27:00,20-SBP,41510.6489,RUB,Bitcoin,0.00376501,BTC,https://finex24.io,10943,trc,erc,bep
2025-01-21 14:17:00,Tether,338.27,USDT,1622-oooo.plus-,34232.924,RUB,https://btchange.ru,11173,trc erc
2025-01-21 14:21:00,Tether,507,USDT,1622-oooo.plus-,51308.4,RUB,https://btchange.ru,11173,trc erc
2025-01-21 14:32:00,logo-sbermarket-square-be8e750b,6500,RUB,litecoin-ltc-logo,0.4794447,LTC,https://cripthub.ru/,1789,trc erc bep
2025-01-21 12:02:17.804578,Tether(USDT)BEP20,642.57,USDT,Желтыйбанк(RUB),64970,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 12:02:17.857097,Синийбанк(RUB),139000,RUB,BTC,0.013,BTC,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 12:02:17.940140,Зеленыйбанк(RUB),200000,RUB,Ethereum(ETH),0.578,ETH,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 12:02:18.030275,BTC,0.006,BTC,Желтыйбанк(RUB),62450,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 14:51:00,Bitcoin,0.0032489,BTC,Tinkoff,33910,RUB,https://changeexpert.io,22783,trc trx
2025-01-21 14:50:00,Tether,283.81,USDT,Tinkoff,28580,RUB,https://changeexpert.io,22783,trc trx
2025-01-21 14:59:00,USDT TRC20,0,?,Сбербанк,15000,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:52:00,USDT TRC20,0,?,Альфа-банк,19857,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:50:00,Т-Банк (Тинькофф),0,?,USDT TRC20,400,USDT,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 13:43:00,TRON-Icon-icon,480,USDT,Sberbank-RUB-,48427.2,RUB,https://yaobmen.cash,10913,trc erc bep
2025-01-21 13:57:00,TRON-Icon-icon,200,USDT,Promsvyazbank-RUB,18090,RUB,https://yaobmen.cash,10913,trc erc bep
2025-01-21 14:14:00,Cash,3180000,RUB,Tether,31056.823,USDT,https://nadex.io/,19731,trc erc bep
2025-01-21 12:57:00,Sberbank,26000,RUB,Bitcoin,0.002377,BTC,https://nadex.io/,19731,trc erc bep
2025-01-21 13:01:00,Bitcoin,0.01,BTC,Tinkoff,105700.6314,RUB,https://bobr.exchange/,0,trc erc bep
2025-01-21 14:57:00,Sberbank,50000,RUB,Tether,478.1253,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-21 13:59:00,Tether,405,USDT,1622-oooo.plus-,40986,RUB,https://btchange.ru,11173,trc erc
2025-01-21 14:56:00,logo-sbermarket-square-be8e750b,5600,RUB,bitcoin-btc-logo,0.00047388,BTC,https://cripthub.ru/,1789,trc erc bep
2025-01-21 14:41:00,free-png.ru-126,9100,RUB,bitcoin-btc-logo,0.00077571,BTC,https://cripthub.ru/,1789,trc erc bep
2025-01-21 14:39:00,free-png.ru-126,8800,RUB,bitcoin-btc-logo,0.00074956,BTC,https://cripthub.ru/,1789,trc erc bep
2025-01-21 14:41:00,free-png.ru-126,7900,RUB,bitcoin-btc-logo,0.00067342,BTC,https://cripthub.ru/,1789,trc erc bep
2025-01-21 14:30:00,free-png.ru-126,10500,RUB,bitcoin-btc-logo,0.00092076,BTC,https://cripthub.ru/,1789,trc erc bep
2025-01-21 12:12:18.176113,Tether(USDT)ERC20,1009.15,USDT,Желтыйбанк(cashin),100500,cashin,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 12:12:18.202080,Tron(TRX),2066.248,TRX,Желтыйбанк(RUB),50000,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 12:12:18.227812,Tether(USDT)TRC20,1000,USDT,Желтыйбанк(RUB),100900,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 12:12:18.253557,Tether(USDT)TON,800,USDT,КартаМир(RUB),80850,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 15:03:00,Tether,249.96696581,USDT,Sberbank,25160,RUB,https://changeexpert.io,22783,trc trx
2025-01-21 14:57:00,Tether,199.98,USDT,Tinkoff,20130,RUB,https://changeexpert.io,22783,trc trx
2025-01-21 15:09:00,Solana,0,?,Т-Банк (Тинькофф),23899,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 15:09:00,USDT TRC20,0,?,Т-Банк (Тинькофф),15745,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 15:06:00,USDT TRC20,0,?,Т-Банк (Тинькофф),12750,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 15:06:00,USDT BEP20,0,?,Т-Банк (Тинькофф),16931,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 15:09:00,USDT TON,0,?,Сбербанк,13138,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-21 14:34:00,photo-2024-12-15-15-18-16,273004,RUB,Bitcoin,0.024675,BTC,https://nadex.io/,19731,trc erc bep
2025-01-21 14:44:00,Sberbank,56000,RUB,Tether,535.1508,USDT,https://nadex.io/,19731,trc erc bep
2025-01-21 14:43:00,Sberbank,79500,RUB,Tether,759.723,USDT,https://nadex.io/,19731,trc erc bep
2025-01-21 14:56:00,Tether,802,USDT,Litecoin,6.7012704,LTC,https://bobr.exchange/,0,trc erc bep
2025-01-21 15:00:00,Sberbank,103950,RUB,Tether,993.6016,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-21 15:00:00,photo-2024-12-15-15-18-16,40000,RUB,Tether,382.5193,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-21 14:50:00,photo-2024-12-15-15-18-16,60000,RUB,Tether,581.8142,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-21 14:49:00,Tether,335,USDT,1622-oooo.plus-,33835,RUB,https://btchange.ru,11173,trc erc
2025-01-21 14:35:00,Tether,365,USDT,1622-oooo.plus-,36865,RUB,https://btchange.ru,11173,trc erc
2025-01-21 14:37:00,pngegg-2,8000,RUB,ton-symbol,13.91332738,TON,https://cripthub.ru/,1789,trc erc bep
2025-01-21 12:22:17.092978,Tether(USDT)TRC20,500,USDT,Зеленыйбанк(RUB),50370,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 12:22:17.118885,Solana(SOL),3,SOL,Зеленыйбанк(RUB),71800,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-21 12:22:17.223587,Райффайзен(RUB),50000,RUB,Tether(USDT)BEP20,473.46,USDT,https://alfabit.org/ru/exchange,1682,trc erc
